Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
4107,164320,42,160.561,94.1648,95.2374,65.2553,0,112.943,126.792,112.943,61.5372,208.18,61.5372,208.18,126.792
4108,164360,42,155.701,95.0599,96.3133,65.9924,0,107.544,128.056,107.544,62.0637,203.857,62.0637,203.857,128.056
4109,164400,41,153.809,95.56,97.4175,66.749,0,105.1,128.934,105.1,62.1855,202.518,62.1855,202.518,128.934
4110,164440,40,150.332,96.6398,93.7166,64.2132,0,103.474,128.746,103.474,64.5332,197.191,64.5332,197.191,128.746
4111,164480,38,144.207,98.6213,93.3505,63.9624,0,97.5313,130.603,97.5313,66.6401,190.882,66.6401,190.882,130.603
4112,164520,38,141.343,98.6829,93.5567,64.1037,0,94.565,130.735,94.565,66.631,188.122,66.631,188.122,130.735
4113,164560,39,139.654,98.9212,94.9861,65.083,0,92.1612,131.463,92.1612,66.3797,187.147,66.3797,187.147,131.463
4114,164600,40,138.483,99.2431,93.4828,64.0531,0,91.7411,131.27,91.7411,67.2166,185.224,67.2166,185.224,131.27
4115,164640,38,134.285,100.127,92.7928,63.5803,0,87.8888,131.917,87.8888,68.3368,180.682,68.3368,180.682,131.917
4116,164680,38,132.288,101.248,92.3128,63.2514,0,86.1319,132.874,86.1319,69.6228,178.445,69.6228,178.445,132.874
4117,164720,40,132.502,101.007,94.0171,64.4191,0,85.4938,133.216,85.4938,68.7974,179.511,68.7974,179.511,133.216
4118,164760,38,131.948,100.956,95.6016,65.5048,0,84.1475,133.708,84.1475,68.2032,179.749,68.2032,179.749,133.708
4119,164800,39,132.306,101.403,96.3016,65.9844,0,84.155,134.396,84.155,68.4111,180.457,68.4111,180.457,134.396
4120,164840,39,133.575,101.615,95.336,65.3228,0,85.9071,134.276,85.9071,68.9534,181.243,68.9534,181.243,134.276
4121,164880,39,135.741,101.709,93.5191,64.0779,0,88.981,133.748,88.981,69.67,182.5,69.67,182.5,133.748
4122,164920,38,136.792,101.975,91.1334,62.4433,0,91.2257,133.196,91.2257,70.7532,182.359,70.7532,182.359,133.196
4123,164960,38,140.433,102.081,93.6757,64.1852,0,93.5952,134.173,93.5952,69.9882,187.271,69.9882,187.271,134.173
4124,165000,40,141.267,101.724,93.7805,64.257,0,94.3764,133.853,94.3764,69.5958,188.157,69.5958,188.157,133.853
4125,165040,40,148.287,101.816,93.039,63.749,0,101.767,133.69,101.767,69.9412,194.806,69.9413,194.806,133.69
4126,165080,40,150.058,102.27,91.8674,62.9462,0,104.124,133.743,104.124,70.7972,195.992,70.7972,195.992,133.743
4127,165120,38,152.633,102.672,90.5829,62.066,0,107.342,133.705,107.342,71.6386,197.924,71.6386,197.924,133.705
4128,165160,37,160.762,101.312,91.1715,62.4693,0,115.176,132.547,115.176,70.0772,206.348,70.0772,206.348,132.547
4129,165200,41,164.059,100.583,92.7008,63.5172,0,117.709,132.342,117.709,68.8244,210.409,68.8244,210.409,132.342
4130,165240,41,167.409,100.413,93.5859,64.1237,0,120.616,132.475,120.616,68.3511,214.202,68.3511,214.202,132.475
4131,165280,39,174.68,99.1279,93.2497,63.8933,0,128.055,131.075,128.055,67.1812,221.305,67.1812,221.305,131.075
4132,165320,37,177.304,98.1455,96.2324,65.937,0,129.188,131.114,129.188,65.177,225.42,65.177,225.42,131.114
4133,165360,39,179.606,97.4276,92.4036,63.3136,0,133.404,129.084,133.404,65.7708,225.808,65.7708,225.808,129.084
4134,165400,38,183.279,96.688,93.9629,64.382,0,136.297,128.879,136.297,64.497,230.26,64.497,230.26,128.879
4135,165440,37,184.87,96.0764,95.4733,65.4169,0,137.133,128.785,137.133,63.368,232.606,63.368,232.606,128.785
4136,165480,38,187.088,95.5337,95.2852,65.288,0,139.445,128.178,139.445,62.8897,234.731,62.8898,234.731,128.178
4137,165520,38,189.594,94.7309,97.3958,66.7342,0,140.896,128.098,140.896,61.3638,238.292,61.3638,238.292,128.098
4138,165560,38,194.574,93.2495,95.7347,65.596,0,146.706,126.048,146.706,60.4515,242.441,60.4515,242.441,126.048
4139,165600,39,196.336,92.7796,98.0543,67.1854,0,147.309,126.372,147.309,59.187,245.363,59.187,245.363,126.372
4140,165640,41,199.65,91.6614,99.8622,68.4241,0,149.719,125.873,149.719,57.4494,249.582,57.4494,249.582,125.873
4141,165680,41,199.533,90.6923,99.7139,68.3225,0,149.676,124.854,149.676,56.5311,249.39,56.5311,249.39,124.854
4142,165720,40,201.453,90.5307,96.7286,66.277,0,153.088,123.669,153.088,57.3922,249.817,57.3922,249.817,123.669
4143,165760,40,202.824,89.8583,96.6669,66.2347,0,154.49,122.976,154.49,56.7409,251.157,56.7409,251.157,122.976
4144,165800,39,202.669,88.4377,97.1454,66.5626,0,154.097,121.719,154.097,55.1564,251.242,55.1564,251.242,121.719
4145,165840,39,202.882,87.4707,96.6814,66.2447,0,154.541,120.593,154.541,54.3483,251.223,54.3483,251.223,120.593
4146,165880,40,200.349,87.5909,96.0671,65.8238,0,152.316,120.503,152.316,54.679,248.383,54.679,248.383,120.503
4147,165920,43,198.986,85.8371,94.8694,65.0031,0,151.551,118.339,151.551,53.3356,246.421,53.3356,246.421,118.339
4148,165960,42,199.025,85.3571,96.3793,66.0377,0,150.836,118.376,150.836,52.3383,247.215,52.3383,247.215,118.376
4149,166000,40,198.477,85.0473,96.1367,65.8714,0,150.408,117.983,150.408,52.1116,246.545,52.1116,246.545,117.983
4150,166040,41,196.363,84.7399,96.0882,65.8382,0,148.319,117.659,148.319,51.8208,244.407,51.8208,244.407,117.659
4151,166080,44,194.253,84.3499,94.0743,64.4583,0,147.216,116.579,147.216,52.1208,241.29,52.1208,241.29,116.579
4152,166120,43,192.938,84.0371,91.4008,62.6265,0,147.238,115.35,147.238,52.7238,238.639,52.7238,238.639,115.35
4153,166160,42,191.707,83.6237,92.2413,63.2024,0,145.586,115.225,145.586,52.0225,237.827,52.0225,237.827,115.225
4154,166200,41,190.596,83.8318,91.6168,62.7745,0,144.788,115.219,144.788,52.4446,236.405,52.4446,236.405,115.219
4155,166240,42,188.766,83.3389,93.3522,63.9635,0,142.09,115.321,142.09,51.3571,235.442,51.3571,235.442,115.321
4156,166280,46,188.486,83.2682,91.9241,62.985,0,142.524,114.761,142.524,51.7757,234.448,51.7757,234.448,114.761
4157,166320,43,187.319,83.559,93.1587,63.831,0,140.74,115.474,140.74,51.6435,233.899,51.6435,233.899,115.474
4158,166360,41,186.622,84.4231,91.3683,62.6042,0,140.938,115.725,140.938,53.121,232.306,53.121,232.306,115.725
4159,166400,42,185.937,84.5974,91.0606,62.3934,0,140.407,115.794,140.407,53.4007,231.468,53.4007,231.468,115.794
4160,166440,44,186.256,86.3791,88.7596,60.8168,0,141.876,116.787,141.876,55.9707,230.635,55.9707,230.635,116.787
4161,166480,43,186.299,87.104,89.6701,61.4406,0,141.464,117.824,141.464,56.3837,231.134,56.3837,231.134,117.824
4162,166520,43,187.014,87.2855,91.1776,62.4735,0,141.425,118.522,141.425,56.0487,232.603,56.0487,232.603,118.522
4163,166560,42,191.921,86.3475,96.5592,66.1609,0,143.641,119.428,143.641,53.267,240.2,53.267,240.2,119.428
4164,166600,44,191.933,86.0029,97.7307,66.9636,0,143.068,119.485,143.068,52.5211,240.799,52.5211,240.799,119.485
4165,166640,43,192.295,85.7799,99.2218,67.9853,0,142.684,119.773,142.684,51.7872,241.906,51.7872,241.906,119.773
4166,166680,42,189.914,88.0641,89.8598,61.5706,0,144.984,118.849,144.984,57.2788,234.844,57.2788,234.844,118.849
4167,166720,42,191.236,87.3305,84.8097,58.1103,0,148.831,116.386,148.831,58.2753,233.641,58.2753,233.641,116.386
4168,166760,40,190.774,86.8399,84.9131,58.1812,0,148.317,115.93,148.317,57.7493,233.23,57.7493,233.23,115.93
4169,166800,40,189.698,86.0108,83.6676,57.3278,0,147.864,114.675,147.864,57.3469,231.532,57.3469,231.532,114.675
4170,166840,37,188.925,86.3337,84.897,58.1702,0,146.476,115.419,146.476,57.2486,231.373,57.2486,231.373,115.419
4171,166880,39,187.749,85.809,83.8278,57.4376,0,145.835,114.528,145.835,57.0902,229.663,57.0902,229.663,114.528
4172,166920,40,186.746,84.7625,86.022,58.941,0,143.735,114.233,143.735,55.292,229.757,55.292,229.757,114.233
4173,166960,41,185.973,84.2395,87.5686,60.0007,0,142.189,114.24,142.189,54.2391,229.757,54.2391,229.757,114.24
4174,167000,43,186.178,84.0147,89.5812,61.3797,0,141.388,114.705,141.388,53.3249,230.969,53.3249,230.969,114.705
4175,167040,42,186.611,83.8499,89.3241,61.2035,0,141.949,114.452,141.949,53.2482,231.273,53.2482,231.273,114.452
4176,167080,43,185.749,84.5472,87.9682,60.2745,0,141.765,114.684,141.765,54.4099,229.733,54.4099,229.733,114.684
4177,167120,41,186.632,83.8601,89.7653,61.5059,0,141.75,114.613,141.75,53.1072,231.515,53.1072,231.515,114.613
4178,167160,43,187.682,84.5512,86.8468,59.5061,0,144.258,114.304,144.258,54.7981,231.105,54.7981,231.105,114.304
4179,167200,39,191.497,83.2631,90.5439,62.0394,0,146.225,114.283,146.225,52.2434,236.769,52.2434,236.769,114.283
4180,167240,42,192.043,83.4608,86.4131,59.209,0,148.837,113.065,148.837,53.8563,235.25,53.8563,235.25,113.065
4181,167280,47,191.849,83.9944,84.2233,57.7085,0,149.738,112.849,149.738,55.1402,233.961,55.1402,233.961,112.849
4182,167320,45,194.524,82.6304,83.9761,57.5392,0,152.536,111.4,152.536,53.8608,236.512,53.8608,236.512,111.4
4183,167360,41,197.586,82.7317,82.4337,56.4823,0,156.369,110.973,156.369,54.4906,238.803,54.4906,238.803,110.973
4184,167400,42,198.922,82.272,83.9996,57.5553,0,156.922,111.05,156.922,53.4943,240.922,53.4943,240.922,111.05
4185,167440,41,201.884,81.4168,83.0438,56.9004,0,160.362,109.867,160.362,52.9666,243.406,52.9666,243.406,109.867
4186,167480,41,203.239,81.5001,81.4394,55.8011,0,162.519,109.401,162.519,53.5996,243.959,53.5996,243.959,109.401
4187,167520,42,205.989,80.7994,81.4049,55.7775,0,165.287,108.688,165.287,52.9107,246.692,52.9107,246.692,108.688
4188,167560,42,210.636,79.4621,85.7562,58.7589,0,167.757,108.842,167.757,50.0827,253.514,50.0827,253.514,108.842
4189,167600,42,212.782,78.8499,88.1812,60.4205,0,168.692,109.06,168.692,48.6396,256.873,48.6396,256.873,109.06
4190,167640,41,214.045,79.0654,80.9478,55.4642,0,173.571,106.797,173.571,51.3333,254.519,51.3333,254.519,106.797
4191,167680,43,216.526,79.3941,82.9861,56.8608,0,175.033,107.824,175.033,50.9636,258.019,50.9636,258.019,107.824
4192,167720,43,218.964,78.8082,83.8289,57.4383,0,177.049,107.527,177.049,50.0891,260.878,50.0891,260.878,107.527
4193,167760,41,219.067,78.9342,77.9426,53.4051,0,180.096,105.637,180.096,52.2316,258.039,52.2316,258.039,105.637
4194,167800,41,219.223,79.0718,78.7326,53.9464,0,179.857,106.045,179.857,52.0986,258.589,52.0986,258.589,106.045
4195,167840,41,221.753,78.9771,76.2058,52.2151,0,183.65,105.085,183.65,52.8696,259.856,52.8696,259.856,105.085
4196,167880,40,225.044,78.6902,74.8709,51.3004,0,187.608,104.34,187.608,53.04,262.479,53.04,262.479,104.34
4197,167920,39,227.007,78.669,76.2511,52.2461,0,188.882,104.792,188.882,52.546,265.133,52.546,265.133,104.792
4198,167960,39,229.364,77.9455,77.2939,52.9607,0,190.717,104.426,190.717,51.4651,268.011,51.4651,268.011,104.426
4199,168000,43,231.795,77.6486,76.9105,52.698,0,193.34,103.998,193.34,51.2996,270.25,51.2996,270.25,103.998
4200,168040,41,232.722,76.4749,82.1851,56.312,0,191.63,104.631,191.63,48.3188,273.815,48.3188,273.815,104.631
4201,168080,44,232.479,78.7003,73.9455,50.6664,0,195.506,104.034,195.506,53.3671,269.451,53.3671,269.451,104.034
4202,168120,46,231.904,79.1367,70.3412,48.1967,0,196.733,103.235,196.733,55.0384,267.074,55.0384,267.074,103.235
4203,168160,43,231.351,77.956,72.0801,49.3882,0,195.311,102.65,195.311,53.2618,267.391,53.2618,267.391,102.65
4204,168200,44,231.917,78.1633,68.7326,47.0945,0,197.55,101.711,197.55,54.616,266.283,54.616,266.283,101.711
4205,168240,43,229.202,77.6499,70.8848,48.5692,0,193.759,101.935,193.759,53.3653,264.644,53.3653,264.644,101.935
4206,168280,42,228.791,77.9328,69.4749,47.6032,0,194.054,101.734,194.054,54.1312,263.529,54.1312,263.529,101.734
4207,168320,42,226.231,79.2324,67.379,46.1671,0,192.541,102.316,192.541,56.1489,259.92,56.1489,259.92,102.316
4208,168360,44,226.043,79.4236,66.6033,45.6356,0,192.741,102.241,192.741,56.6058,259.345,56.6058,259.345,102.241
4209,168400,45,225.291,80.165,63.6528,43.614,0,193.465,101.972,193.465,58.358,257.117,58.358,257.117,101.972
4210,168440,42,225.396,80.5462,64.1044,43.9234,0,193.344,102.508,193.344,58.5845,257.448,58.5845,257.448,102.508
4211,168480,43,223.752,80.5058,61.5059,42.1429,0,192.999,101.577,192.999,59.4344,254.505,59.4344,254.505,101.577
4212,168520,42,222.894,81.1292,60.3708,41.3652,0,192.709,101.812,192.709,60.4466,253.08,60.4466,253.08,101.812
4213,168560,41,222.705,81.1353,58.2084,39.8836,0,193.601,101.077,193.601,61.1936,251.809,61.1936,251.809,101.077
4214,168600,41,222.032,81.7408,57.2653,39.2373,0,193.399,101.359,193.399,62.1222,250.665,62.1222,250.665,101.359
4215,168640,41,220.924,82.2839,55.9115,38.3097,0,192.968,101.439,192.968,63.129,248.88,63.129,248.88,101.439
4216,168680,41,220.068,82.3793,56.6918,38.8444,0,191.722,101.801,191.722,62.9571,248.413,62.9571,248.413,101.801
4217,168720,44,219.171,83.2486,54.5656,37.3876,0,191.888,101.942,191.888,64.5548,246.454,64.5548,246.454,101.942
4218,168760,42,219.459,83.1159,54.3382,37.2318,0,192.29,101.732,192.29,64.5,246.628,64.5,246.628,101.732
4219,168800,42,218.524,83.8354,54.0466,37.0319,0,191.501,102.351,191.501,65.3195,245.547,65.3195,245.547,102.351
4220,168840,41,217.359,84.2518,52.3716,35.8843,0,191.173,102.194,191.173,66.3096,243.544,66.3096,243.544,102.194
4221,168880,42,216.917,84.4098,52.095,35.6947,0,190.869,102.257,190.869,66.5624,242.964,66.5624,242.964,102.257
4222,168920,43,216.542,84.6651,51.2262,35.0994,0,190.929,102.215,190.929,67.1154,242.155,67.1154,242.155,102.215
4223,168960,44,216.184,84.8332,50.865,34.852,0,190.751,102.259,190.751,67.4072,241.616,67.4072,241.616,102.259
4224,169000,43,214.829,85.0338,50.1904,34.3897,0,189.733,102.229,189.733,67.8389,239.924,67.8389,239.924,102.229
4225,169040,43,214.293,85.1896,49.7996,34.122,0,189.393,102.251,189.393,68.1286,239.193,68.1286,239.193,102.251
4226,169080,43,213.628,85.2022,50.0356,34.2837,0,188.61,102.344,188.61,68.0604,238.646,68.0604,238.646,102.344
4227,169120,44,212.491,85.1626,49.7407,34.0816,0,187.621,102.203,187.621,68.1218,237.361,68.1218,237.361,102.203
4228,169160,42,211.573,85.4451,49.7035,34.0561,0,186.721,102.473,186.721,68.417,236.424,68.417,236.424,102.473
4229,169200,44,210.173,85.3166,50.036,34.284,0,185.155,102.459,185.155,68.1746,235.191,68.1746,235.191,102.459
4230,169240,43,209.291,85.0928,49.8304,34.1431,0,184.376,102.164,184.376,68.0213,234.207,68.0213,234.207,102.164
4231,169280,44,208.389,85.0754,49.6817,34.0412,0,183.548,102.096,183.548,68.0548,233.23,68.0548,233.23,102.096
4232,169320,43,208.063,85.2424,49.2187,33.7239,0,183.453,102.104,183.453,68.3805,232.672,68.3805,232.672,102.104
4233,169360,44,206.114,85.3946,49.392,33.8427,0,181.418,102.316,181.418,68.4733,230.81,68.4733,230.81,102.316
4234,169400,44,204.25,85.4185,49.0621,33.6166,0,179.719,102.227,179.719,68.6102,228.781,68.6102,228.781,102.227
4235,169440,44,204.404,85.2817,49.7591,34.0942,0,179.524,102.329,179.524,68.2346,229.283,68.2346,229.283,102.329
4236,169480,42,201.426,85.1164,49.3351,33.8037,0,176.758,102.018,176.758,68.2146,226.093,68.2146,226.093,102.018
4237,169520,42,200.185,85.1733,48.011,32.8964,0,176.18,101.622,176.18,68.7251,224.191,68.7251,224.191,101.622
4238,169560,41,198.409,85.1966,47.8659,32.797,0,174.476,101.595,174.476,68.7981,222.342,68.7981,222.342,101.595
4239,169600,47,192.891,85.3271,47.6221,32.63,0,169.08,101.642,169.08,69.0121,216.702,69.0121,216.702,101.642
4240,169640,49,189.575,85.6807,48.3704,33.1427,0,165.39,102.252,165.39,69.1093,213.76,69.1093,213.76,102.252
4241,169680,45,185.968,85.6615,48.9791,33.5597,0,161.478,102.441,161.478,68.8816,210.458,68.8816,210.458,102.441
4242,169720,42,181.819,85.8051,48.3207,33.1086,0,157.659,102.359,157.659,69.2508,205.98,69.2508,205.98,102.359
4243,169760,43,179.001,85.4391,48.7947,33.4334,0,154.603,102.156,154.603,68.7224,203.398,68.7224,203.398,102.156
4244,169800,43,176.943,85.6459,48.7529,33.4048,0,152.566,102.348,152.566,68.9435,201.319,68.9435,201.319,102.348
4245,169840,42,176.004,85.5946,49.4224,33.8635,0,151.292,102.526,151.292,68.6629,200.715,68.6629,200.715,102.526
4246,169880,41,170.428,85.5672,49.2738,33.7617,0,145.791,102.448,145.791,68.6863,195.065,68.6863,195.065,102.448
4247,169920,42,168.329,85.8259,48.7045,33.3716,0,143.977,102.512,143.977,69.1401,192.682,69.1401,192.682,102.512
4248,169960,46,167.246,85.7836,49.2721,33.7605,0,142.61,102.664,142.61,68.9034,191.882,68.9034,191.882,102.664
4249,170000,42,163.076,86.0839,45.8095,31.388,0,140.171,101.778,140.171,70.39,185.981,70.39,185.981,101.778
4250,170040,42,162.245,86.9555,43.8087,30.0171,0,140.341,101.964,140.341,71.947,184.15,71.947,184.15,101.964
4251,170080,42,161.285,85.2647,44.9367,30.79,0,138.816,100.66,138.816,69.8697,183.753,69.8697,183.753,100.66
4252,170120,42,160.441,85.331,40.0792,27.4617,0,140.401,99.0618,140.401,71.6001,180.481,71.6001,180.481,99.0618
4253,170160,44,161.69,85.6091,34.5,23.6389,0,144.44,97.4285,144.44,73.7896,178.94,73.7896,178.94,97.4285
4254,170200,42,161.943,83.4685,36.5837,25.0666,0,143.651,96.0018,143.651,70.9352,180.234,70.9352,180.234,96.0018
4255,170240,41,166.634,79.2069,32.6232,22.3529,0,150.323,90.3833,150.323,68.0304,182.946,68.0304,182.946,90.3833
4256,170280,41,169.17,78.3974,28.3841,19.4484,0,154.978,88.1216,154.978,68.6732,183.362,68.6732,183.362,88.1216
4257,170320,42,172.018,76.8544,30.3838,20.8185,0,156.826,87.2637,156.826,66.4451,187.21,66.4451,187.21,87.2637
4258,170360,42,171.077,76.2646,34.9331,23.9356,0,153.61,88.2324,153.61,64.2968,188.543,64.2968,188.543,88.2324
4259,170400,26,171.358,68.775,71.8328,49.2188,0,135.442,93.3844,135.442,44.1656,207.275,44.1656,207.275,93.3844
4260,170440,30,160.729,68.8171,90.7982,62.2136,0,115.329,99.9239,115.329,37.7103,206.128,37.7103,206.128,99.9239
4261,170480,33,151.01,67.7214,104.258,71.4357,0,98.8817,103.439,98.8817,32.0035,203.139,32.0035,203.139,103.439
4262,170520,25,154.497,59.6485,134.298,92.0192,0,87.3476,105.658,87.3476,13.6389,221.646,13.6389,221.646,105.658
4263,170560,26,152.162,57.3726,153.604,105.247,0,75.3606,109.996,75.3606,4.74903,228.964,4.74903,228.964,109.996
4264,170600,23,153.183,58.5677,159.387,109.21,0,73.4892,113.173,73.4892,3.96289,232.876,3.9629,232.876,113.173
4265,170640,24,156.6,55.1662,178.315,122.179,0,67.4427,116.255,67.4427,-5.92314,245.757,-5.92314,245.757,116.255
4266,170680,25,158.588,55.7267,180.453,123.644,0,68.3612,117.549,68.3612,-6.09529,248.814,-6.09529,248.814,117.549
4267,170720,24,160.559,50.6035,197.713,135.47,0,61.7022,118.338,61.7022,-17.1315,259.415,-17.1315,259.415,118.338
4268,170760,21,180.441,43.7497,230.028,157.612,0,65.4274,122.555,65.4274,-35.0561,295.455,-35.0561,295.455,122.555
4269,170800,19,195.409,42.5142,223.762,153.318,0,83.5281,119.173,83.5281,-34.145,307.29,-34.145,307.29,119.173
4270,170840,17,212.42,40.9508,244.09,167.247,0,90.375,124.574,90.375,-42.6726,334.465,-42.6726,334.465,124.574
4271,170880,14,211.522,41.8286,226.406,155.13,0,98.3196,119.394,98.3196,-35.7363,324.725,-35.7363,324.725,119.394
4272,170920,16,225.495,38.8065,257.182,176.217,0,96.9042,126.915,96.9042,-49.3021,354.086,-49.3021,354.086,126.915
4273,170960,8,242.59,35.1343,265.974,182.242,0,109.603,126.255,109.603,-55.9866,375.578,-55.9866,375.578,126.255
4274,171000,6,227.442,50.5955,216.546,148.374,0,119.169,124.783,119.169,-23.5916,335.715,-23.5916,335.715,124.783
4275,171040,6,221.581,52.4956,178.132,122.054,0,132.514,113.522,132.514,-8.53127,310.647,-8.53127,310.647,113.522
4276,171080,6,224.417,61.3946,154.108,105.592,0,147.363,114.191,147.363,8.59842,301.47,8.59842,301.47,114.191
4277,171120,6,230.751,57.4762,157.04,107.602,0,152.231,111.277,152.231,3.67548,309.271,3.67548,309.271,111.277
4278,171160,7,253.916,58.4618,190.661,130.638,0,158.586,123.781,158.586,-6.85713,349.247,-6.85713,349.247,123.781
4279,171200,7,245.565,61.6045,166.097,113.807,0,162.517,118.508,162.517,4.70097,328.614,4.70097,328.614,118.508
4280,171240,6,247.845,61.656,167.75,114.94,0,163.97,119.126,163.97,4.18597,331.721,4.18597,331.721,119.126
4281,171280,6,242.715,62.0112,154.871,106.115,0,165.28,115.069,165.28,8.95372,320.151,8.95371,320.151,115.069
4282,171320,6,245.754,61.1732,167.766,114.951,0,161.871,118.649,161.871,3.69791,329.637,3.69791,329.637,118.649
4283,171360,6,238.269,62.7573,155.567,106.592,0,160.485,116.053,160.485,9.46132,316.052,9.46132,316.052,116.053
4284,171400,6,238.188,62.3966,151.85,104.046,0,162.263,114.419,162.263,10.3738,314.113,10.3738,314.113,114.419
4285,171440,6,253.553,58.5831,194.323,133.147,0,156.391,125.157,156.391,-7.99034,350.714,-7.99033,350.714,125.157
4286,171480,6,250.776,60.2472,188.887,129.423,0,156.333,124.958,156.333,-4.46409,345.22,-4.46409,345.22,124.958
4287,171520,8,223.966,67.1478,127.033,87.0415,0,160.449,110.669,160.449,23.6271,287.483,23.6271,287.483,110.669
4288,171560,8,216.538,66.4751,129.286,88.5849,0,151.895,110.768,151.895,22.1827,281.181,22.1827,281.181,110.768
